loc,t_avg,t_min,t_max,ws_max,wd_max,ws_avg,dt_avg,rh_min,rh_avg,sol_tot_rad,cld_tot_avg,year,mon,day,USE_YM
212,12.2,8.7,15.7,2.8,270,0.9,9.7,59,85.5,NaN,NaN,2017,10,12,20171012
212,11.4,7.9,17.8,3.1,250,1.1,6.6,39,75.8,NaN,NaN,2017,10,13,20171013
212,10.9,5.8,19.6,3.6,290,1.2,4.6,22,70.9,NaN,NaN,2017,10,14,20171014
212,12,5.3,21.6,2,290,0.7,6.8,33,74.5,NaN,NaN,2017,10,15,20171015
212,13.8,10.1,20.9,2.6,270,0.7,9,39,75.4,NaN,NaN,2017,10,16,20171016
212,13.5,8.5,22.6,2.4,270,0.7,8.5,35,75.9,NaN,NaN,2017,10,17,20171017
212,13.2,9.8,18.1,2.6,70,0.8,9.9,51,82.4,NaN,NaN,2017,10,18,20171018
212,13.9,10,20.5,3.6,320,0.9,9.8,46,79.3,NaN,NaN,2017,10,19,20171019
212,12.8,8.5,22.5,2.3,290,0.8,8,30,77.1,NaN,NaN,2017,10,20,20171020
212,12.3,7.3,23.4,2.6,290,0.8,6.9,36,74.3,NaN,NaN,2017,10,21,20171021
212,11.1,3.7,20.5,4.8,70,1.7,6.1,43,73.3,NaN,NaN,2017,10,22,20171022
212,10.4,5.1,18.5,2.7,70,0.7,3.8,31,67.6,NaN,NaN,2017,10,23,20171023
212,8.9,3.5,19.1,1.8,50,0.7,3.5,23,73.3,NaN,NaN,2017,10,24,20171024
212,9.3,2.1,19.7,2.6,290,0.7,4.4,32,76,NaN,NaN,2017,10,25,20171025
212,10.4,4.5,18.2,1.8,340,0.7,5.5,39,75,NaN,NaN,2017,10,26,20171026
212,13.4,8,24.1,2.2,320,0.7,5.9,19,66.6,NaN,NaN,2017,10,27,20171027
212,12.3,4.8,23.9,2,180,0.5,7.3,34,76.4,NaN,NaN,2017,10,28,20171028
212,10.6,4.5,18.2,4.9,290,1.5,3,30,65,NaN,NaN,2017,10,29,20171029
212,4.9,-1,13.4,3.9,270,0.9,-5.3,15,54.3,NaN,NaN,2017,10,30,20171030
212,5.7,-2.9,16,2.9,290,0.9,-1.1,32,66,NaN,NaN,2017,10,31,20171031
212,9.9,4.6,16.2,2.4,200,0.6,6.3,62,79.3,NaN,NaN,2017,11,01,20171101
212,12.8,8.9,17.8,2.1,270,0.5,9.6,62,82.4,NaN,NaN,2017,11,02,20171102
212,12.1,6.3,17.2,4.8,270,1.7,5.8,37,68.3,NaN,NaN,2017,11,03,20171103
212,6.8,1.4,13.8,4,320,1.1,-0.3,34,63,NaN,NaN,2017,11,04,20171104
212,4.9,-1.8,14.4,2.4,290,0.8,-0.2,40,73.4,NaN,NaN,2017,11,05,20171105
212,7.8,0.3,17,2.4,250,0.8,2.5,41,72.9,NaN,NaN,2017,11,06,20171106
212,10.2,3,17.9,1.7,70,0.5,5.6,49,75.4,NaN,NaN,2017,11,07,20171107
212,11.5,4.3,18.3,4.8,320,1.4,2.1,21,58.4,NaN,NaN,2017,11,08,20171108
212,6.1,-1,16.3,2,360,0.7,-2.6,20,59.4,NaN,NaN,2017,11,09,20171109
212,7,-0.1,14.9,5.6,270,1.8,1.2,47,68.1,NaN,NaN,2017,11,10,20171110
212,3.7,-1,10.7,4.6,270,1.1,-4.1,28,60,NaN,NaN,2017,11,11,20171111
212,2.2,-3.7,11,3.6,290,0.8,-3.5,28,70.5,NaN,NaN,2017,11,12,20171112
212,5.1,-2.6,10.9,3.1,230,0.9,-0.5,46,70,NaN,NaN,2017,11,13,20171113
212,5.3,0.7,12.1,5.1,290,1.5,-2.8,23,64,NaN,NaN,2017,11,14,20171114
212,1.3,-2.7,6.3,6.6,270,2,-9.1,22,51.5,NaN,NaN,2017,11,15,20171115
212,-0.9,-6.5,7,2.6,320,0.8,-12.1,14,46.8,NaN,NaN,2017,11,16,20171116
212,-0.4,-6.6,4,1.4,70,0.5,-7.5,33,60.6,NaN,NaN,2017,11,17,20171117
212,-1,-4.9,2.2,4.2,320,1.9,-12.7,20,43.8,NaN,NaN,2017,11,18,20171118
212,-3.3,-9.6,2.8,4,290,1.2,-15.3,16,42.6,NaN,NaN,2017,11,19,20171119
212,-2.2,-7.4,3.2,3.6,290,0.8,-6.5,34,74.8,NaN,NaN,2017,11,20,20171120
212,-1.4,-4.6,5.9,1.8,70,0.8,-5.6,33,76.3,NaN,NaN,2017,11,21,20171121
212,0.4,-4.8,6.9,2.8,270,0.7,-3.3,48,77.4,NaN,NaN,2017,11,22,20171122
212,-1.2,-6.7,4.3,5.4,270,1.5,-8.6,31,60.4,NaN,NaN,2017,11,23,20171123
212,-1.2,-4.8,3.2,4.9,290,1.4,-7.8,33,64.4,NaN,NaN,2017,11,24,20171124
212,-0.4,-7.1,6.8,3.7,200,0.9,-3.8,48,79.5,NaN,NaN,2017,11,25,20171125
212,1.8,-1.8,7.3,2.5,290,0.7,-0.1,58,88.5,NaN,NaN,2017,11,26,20171126
212,0.1,-3.5,7.5,2.1,180,0.8,-2.6,49,83.4,NaN,NaN,2017,11,27,20171127
212,3.1,-2.1,10.4,4.3,270,0.9,-0.2,47,81,NaN,NaN,2017,11,28,20171128
212,3.5,-1.1,10.1,3.1,270,0.9,-5.5,17,60,NaN,NaN,2017,11,29,20171129
212,-1,-4.6,3.9,4.5,270,1.4,-15.8,13,35.9,NaN,NaN,2017,11,30,20171130
212,-3.6,-10.1,1.7,4.8,290,1.2,-13.2,24,50.4,NaN,NaN,2017,12,01,20171201
212,-1.6,-8.9,6.4,2.5,230,0.5,-7.2,38,67.9,NaN,NaN,2017,12,02,20171202
212,1.6,-1.2,4.9,1.4,70,0.5,-0.8,70,85,NaN,NaN,2017,12,03,20171203
212,-0.7,-6,2.8,5.1,270,2,-10,25,56.4,NaN,NaN,2017,12,04,20171204
212,-5.4,-9.6,-1,5.1,290,1.6,-18.1,21,38,NaN,NaN,2017,12,05,20171205
212,-1.6,-6.8,4.3,2.8,200,1,-6.6,34,71.3,NaN,NaN,2017,12,06,20171206
212,0.4,-3.6,5.2,3.9,290,1.2,-6.4,31,64.6,NaN,NaN,2017,12,07,20171207
212,-4.9,-9.1,0.3,4,290,1,-13.4,26,54.4,NaN,NaN,2017,12,08,20171208
212,-4.1,-11,4.1,3.1,270,0.8,-10.9,32,61.8,NaN,NaN,2017,12,09,20171209
212,-0.9,-4.9,3.3,4.7,270,1.3,-5.5,43,72.8,NaN,NaN,2017,12,10,20171210
212,-7.3,-12,-1.8,5.7,270,2.7,-19.4,23,38.4,NaN,NaN,2017,12,11,20171211
212,-11.6,-17.4,-5.2,4,290,1.2,-19,27,57.8,NaN,NaN,2017,12,12,20171212
212,-11.6,-17.9,-3.4,2.1,270,0.7,-18,30,63,NaN,NaN,2017,12,13,20171213
212,-10.3,-16.8,-3,1.5,50,0.4,-15.6,34,67.5,NaN,NaN,2017,12,14,20171214
212,-6.6,-13.2,-1.9,1.2,50,0.3,-11.3,48,70.5,NaN,NaN,2017,12,15,20171215
212,-5.8,-8.9,-2.6,6.5,290,2.2,-16.1,24,48,NaN,NaN,2017,12,16,20171216
212,-9.7,-16.1,-2.4,4.5,290,1.2,-17.5,26,56.8,NaN,NaN,2017,12,17,20171217
212,-6.4,-12.5,-2,1.7,70,0.5,-8.6,71,83.9,NaN,NaN,2017,12,18,20171218
212,-7.6,-12.1,-1.4,3.8,270,1.1,-13.9,30,64.9,NaN,NaN,2017,12,19,20171219
212,-6.3,-15.4,0.3,2.1,50,0.7,-11.1,41,71.1,NaN,NaN,2017,12,20,20171220
212,-2.6,-7.5,3,3.4,320,0.8,-6.8,41,74.5,NaN,NaN,2017,12,21,20171221
212,0.1,-3.7,4.8,2.2,50,0.6,-3.8,58,74.8,NaN,NaN,2017,12,22,20171222
212,2.2,-0.7,8.3,3.4,270,0.5,-0.8,57,81.4,NaN,NaN,2017,12,23,20171223
212,0.7,0.1,2,4.1,250,1.1,-1.4,68,86.6,NaN,NaN,2017,12,24,20171224
212,-3.7,-7.7,0.3,3.7,270,1.7,-10.1,36,62.5,NaN,NaN,2017,12,25,20171225
212,-6.1,-10.2,0,4.9,270,2,-15.6,20,53.4,NaN,NaN,2017,12,26,20171226
212,-9.6,-15.1,-2.4,3.8,270,1,-17.2,21,58.5,NaN,NaN,2017,12,27,20171227
212,-7,-14.4,1.4,1.5,50,0.5,-11.9,36,70.5,NaN,NaN,2017,12,28,20171228
212,-1.2,-4.2,5.7,2.8,270,0.5,-4.8,55,77.4,NaN,NaN,2017,12,29,20171229
212,-1.1,-5.6,3.5,1.2,50,0.4,-3.3,64,85.8,NaN,NaN,2017,12,30,20171230
212,-1.2,-7.3,3.4,5.1,290,1.5,-7.8,31,64.3,NaN,NaN,2017,12,31,20171231
216,0.2,-4.6,5.9,4.3,180,1.3,-6.2,37,63.6,NaN,NaN,2017,01,01,20170101
216,2.1,-3.4,5.2,4.4,360,1.7,-3.5,57,66.3,NaN,NaN,2017,01,02,20170102
216,1,-2.7,5.8,3.9,200,1.7,-10.5,16,44.5,NaN,NaN,2017,01,03,20170103
216,0.6,-4,7,3.9,360,1.4,-7.3,22,58.8,NaN,NaN,2017,01,04,20170104
216,-1.7,-5.1,0.7,3.1,70,1,-2.7,83,92.4,NaN,NaN,2017,01,05,20170105
216,-0.3,-4.4,5.1,3.2,200,0.8,-2.9,58,84.3,NaN,NaN,2017,01,06,20170106
216,-0.4,-7,6.7,3.9,50,0.8,-4.7,36,75.9,NaN,NaN,2017,01,07,20170107
216,2.3,0.9,4.7,2.7,70,0.7,1.1,82,92.5,NaN,NaN,2017,01,08,20170108
216,0.3,-3.5,3.8,3.4,230,1.7,-6.1,41,63,NaN,NaN,2017,01,09,20170109
216,-4.9,-7.9,-1.2,3.4,180,1.6,-14.9,37,45.4,NaN,NaN,2017,01,10,20170110
216,-7.1,-11.2,-2.1,4.7,340,1.9,-18.7,26,39.6,NaN,NaN,2017,01,11,20170111
216,-4.1,-7.5,-0.3,5,270,2.7,-14.3,27,46.9,NaN,NaN,2017,01,12,20170112
216,-8.3,-10.5,-4.7,6.8,230,2.4,-16.3,30,53.6,NaN,NaN,2017,01,13,20170113
216,-12,-14.5,-9,5.1,340,2,-22.7,26,41.8,NaN,NaN,2017,01,14,20170114
216,-9.2,-15.3,-1.3,3.2,320,1.5,-21.3,17,39.8,NaN,NaN,2017,01,15,20170115
216,-7.8,-13.3,-1.7,5.2,70,1.5,-12.8,46,68.5,NaN,NaN,2017,01,16,20170116
216,-5.5,-13.5,3.2,3.5,200,0.8,-16.1,12,51.5,NaN,NaN,2017,01,17,20170117
216,-3.3,-7.8,0.6,4.1,50,1.6,-10.7,31,57.8,NaN,NaN,2017,01,18,20170118
216,-3.6,-10.4,4.4,4.2,230,0.9,-12.8,18,54.8,NaN,NaN,2017,01,19,20170119
216,-5.9,-10.7,-2,5.3,340,1.5,-9.8,43,73.8,NaN,NaN,2017,01,20,20170120
216,-8.9,-16.3,-3.4,4.7,230,1.6,-13.6,35,70.6,NaN,NaN,2017,01,21,20170121
216,-9.7,-13.5,-5.8,4.4,270,1.9,-18.1,36,51.4,NaN,NaN,2017,01,22,20170122
216,-11.1,-16,-5.9,4.5,340,1.6,-20.5,28,46.9,NaN,NaN,2017,01,23,20170123
216,-9,-13.9,-3.1,2.9,320,1.1,-21.1,19,39.6,NaN,NaN,2017,01,24,20170124
216,-8.9,-16.3,0.9,3.1,320,0.8,-19.8,9,50.5,NaN,NaN,2017,01,25,20170125
216,-4.4,-15.8,4.6,6.1,250,2,-15.9,20,46,NaN,NaN,2017,01,26,20170126
216,-2.7,-8.6,2,6.8,230,2.4,-12.9,20,48.3,NaN,NaN,2017,01,27,20170127
216,-2.9,-12.2,5.8,4,200,0.9,-13.8,18,46.3,NaN,NaN,2017,01,28,20170128
216,0.3,-1.5,2.4,1.7,200,0.4,-3.8,37,75.9,NaN,NaN,2017,01,29,20170129
216,-5,-10.7,-0.1,5.2,340,1.6,-8.9,57,74.1,NaN,NaN,2017,01,30,20170130
216,-6,-13.5,1.3,4.1,180,1.4,-17.8,12,48.5,NaN,NaN,2017,01,31,20170131
216,-5,-8,-0.8,4.5,360,2.1,-17.1,9,40.5,NaN,NaN,2017,02,01,20170201
216,-3.8,-10.3,0.9,6.6,340,2.4,-18.3,15,34,NaN,NaN,2017,02,02,20170202
216,-0.7,-7.6,5.8,3.6,340,1.8,-14.2,12,38.5,NaN,NaN,2017,02,03,20170203
216,1.1,-7.7,10.1,4,200,1,-12.3,12,41.4,NaN,NaN,2017,02,04,20170204
216,0.7,-2.8,6,3.9,230,1.5,-5.6,41,63,NaN,NaN,2017,02,05,20170205
216,-4,-7.5,-0.3,4.6,340,2,-11.9,39,55.1,NaN,NaN,2017,02,06,20170206
216,-4.4,-11,3.6,4.3,70,0.6,-10.6,28,64.6,NaN,NaN,2017,02,07,20170207
216,-3.3,-9.7,3.7,3.6,230,1,-13.1,10,52.8,NaN,NaN,2017,02,08,20170208
216,-7.2,-11.1,-3.3,4.4,340,2,-15.4,37,52.3,NaN,NaN,2017,02,09,20170209
216,-10.1,-12.8,-5.9,4.1,340,1.9,-18.2,33,52.6,NaN,NaN,2017,02,10,20170210
216,-8.6,-13.7,-3.3,5,230,1.6,-17,33,52.1,NaN,NaN,2017,02,11,20170211
216,-4.9,-9.7,-0.5,4.1,340,1.8,-15,30,46.9,NaN,NaN,2017,02,12,20170212
216,-3.1,-8.9,1.7,4.2,340,1.5,-14.4,23,44,NaN,NaN,2017,02,13,20170213
216,-3,-9.8,4,3.6,70,0.9,-11,30,57.8,NaN,NaN,2017,02,14,20170214
216,0.4,-8.1,7.5,3.8,320,1.5,-12.6,15,40.8,NaN,NaN,2017,02,15,20170215
216,6.5,0.2,10.4,6.6,180,3.8,-8.6,9,40.5,NaN,NaN,2017,02,16,20170216
216,3.3,-3.8,7.8,5.2,250,2.2,-5.1,31,57.1,NaN,NaN,2017,02,17,20170217
216,-4,-7.3,-0.8,4.1,340,1.7,-16.9,25,37,NaN,NaN,2017,02,18,20170218
216,-0.7,-8.1,4.8,8.2,230,2.9,-9,29,56,NaN,NaN,2017,02,19,20170219
216,-0.3,-5.5,3.5,6.8,70,2.9,-7.3,30,61.8,NaN,NaN,2017,02,20,20170220
216,-2.5,-9.8,4.4,4.2,200,1.7,-11.8,28,51.5,NaN,NaN,2017,02,21,20170221
216,0.8,-1.9,2,4.3,200,1.4,-1.6,62,85.3,NaN,NaN,2017,02,22,20170222
216,-2.1,-6.2,2,3.7,320,1.4,-8,45,64.9,NaN,NaN,2017,02,23,20170223
216,-4.3,-9.9,0.4,3.5,320,1.5,-13.9,27,50.5,NaN,NaN,2017,02,24,20170224
216,-1.1,-5.3,3.2,3.8,320,2,-11.4,26,46.9,NaN,NaN,2017,02,25,20170225
216,-1.4,-5.9,3.8,5.1,50,1.3,-6.2,40,71.6,NaN,NaN,2017,02,26,20170226
216,-1.1,-7.4,6.6,3.6,230,0.9,-5.4,30,76.4,NaN,NaN,2017,02,27,20170227
216,1.3,-4.9,8.3,3,340,0.9,-7.9,25,55.5,NaN,NaN,2017,02,28,20170228
216,3.2,-2,7.8,4.2,180,1.3,-6.7,25,51.6,NaN,NaN,2017,03,01,20170301
216,-0.2,-2.8,2.7,4.3,340,1.4,-3.5,59,78.8,NaN,NaN,2017,03,02,20170302
216,1.2,-6.4,6.7,3.3,340,1.4,-9.8,27,46,NaN,NaN,2017,03,03,20170303
216,2.4,-2.8,9.3,5,50,1.4,-7.7,19,52.5,NaN,NaN,2017,03,04,20170304
216,3.6,-4.2,10.3,5.3,230,1.3,-6.5,24,52.5,NaN,NaN,2017,03,05,20170305
216,-1.3,-5.8,2.5,4.5,340,1.8,-12.1,26,45.3,NaN,NaN,2017,03,06,20170306
216,-4.9,-7.5,-0.7,4,290,1.9,-16.8,22,40.9,NaN,NaN,2017,03,07,20170307
216,-4.2,-8.7,0.1,4.7,340,2.1,-12.8,33,51.9,NaN,NaN,2017,03,08,20170308
216,-0.4,-5.9,4.9,6.1,250,2.4,-10.9,32,46.1,NaN,NaN,2017,03,09,20170309
216,0.4,-4.9,6.7,4.2,340,1.4,-12.3,22,40.1,NaN,NaN,2017,03,10,20170310
216,2.5,-5.6,11.3,3.5,50,0.9,-10.6,15,42.6,NaN,NaN,2017,03,11,20170311
216,5.6,-1,12.1,4.6,230,1.1,-8.6,12,39,NaN,NaN,2017,03,12,20170312
216,2.7,-1.7,8.2,5.6,70,1.8,-3,39,67.4,NaN,NaN,2017,03,13,20170313
216,-1.9,-5.8,4.5,7.4,70,1.5,-4.6,53,82.9,NaN,NaN,2017,03,14,20170314
216,-2,-7.8,4,4.8,70,1.3,-5.8,50,76.8,NaN,NaN,2017,03,15,20170315
216,0.8,-6.4,9.4,4.2,340,1,-6,23,66.6,NaN,NaN,2017,03,16,20170316
216,2.4,-4.9,11.5,5,50,1,-6,16,59.3,NaN,NaN,2017,03,17,20170317
216,3.8,-2.1,11.1,4.1,340,0.9,-6.7,23,51.1,NaN,NaN,2017,03,18,20170318
216,4.3,-2.8,13,4.9,50,1.3,-8,14,45.4,NaN,NaN,2017,03,19,20170319
216,4.9,-3.9,11.6,3.6,230,1.2,-9.1,14,40.4,NaN,NaN,2017,03,20,20170320
216,0.9,-4,5.6,5.9,50,1.8,-2.5,46,80.3,NaN,NaN,2017,03,21,20170321
216,3.2,-5.3,10.1,3.1,340,1.1,-8.1,21,51,NaN,NaN,2017,03,22,20170322
216,3,-0.5,10.3,7,70,1.9,-4.1,23,63.1,NaN,NaN,2017,03,23,20170323
216,2.8,-0.2,7.8,4.5,70,1.3,-2.6,34,68.9,NaN,NaN,2017,03,24,20170324
216,0.8,-1.8,3.9,3.8,200,1.4,-0.5,81,91.1,NaN,NaN,2017,03,25,20170325
216,1.8,-0.4,6.4,4.1,200,1.1,-0.3,53,86.8,NaN,NaN,2017,03,26,20170326
216,1.5,0.2,5.4,3.5,340,1.4,-2.5,53,74.6,NaN,NaN,2017,03,27,20170327
216,3.3,-2,8.3,3.7,230,1.3,-4.6,29,58.5,NaN,NaN,2017,03,28,20170328
216,5.9,-1.5,12.2,4.3,230,1.3,-7.3,15,41.6,NaN,NaN,2017,03,29,20170329
216,6.5,-1.2,15.4,4.6,50,1.5,-2.4,17,56.9,NaN,NaN,2017,03,30,20170330
216,1.5,0,4.1,2.3,70,0.7,0.3,78,92,NaN,NaN,2017,03,31,20170331
216,1.1,-1.3,5.5,3.8,70,0.9,0.3,73,94.5,NaN,NaN,2017,04,01,20170401
216,4.6,-1.4,10.3,3.8,360,1.3,-4,28,57.9,NaN,NaN,2017,04,02,20170402
216,9.5,3.4,16.3,4.5,320,2,-6.1,18,34.6,NaN,NaN,2017,04,03,20170403
216,10.7,0.8,18.5,5.1,230,1.2,-4.1,11,40,NaN,NaN,2017,04,04,20170404
216,10,6.2,13.8,6.6,180,2.4,2.8,31,64.1,NaN,NaN,2017,04,05,20170405
216,11.4,7.6,13.1,5.8,230,3.1,7.3,63,76.9,NaN,NaN,2017,04,06,20170406
216,10.5,1.8,18.4,4.2,50,1.2,4.9,45,71.8,NaN,NaN,2017,04,07,20170407
216,13.3,5.3,22.3,5.7,70,1.5,3.6,23,58.6,NaN,NaN,2017,04,08,20170408
216,5.7,1.2,10.8,5.3,20,2.1,0.5,39,71.8,NaN,NaN,2017,04,09,20170409
216,6.6,1,14.7,4.7,70,1.5,-4.3,17,50.6,NaN,NaN,2017,04,10,20170410
216,8.3,3.3,14.5,4.5,50,1.4,2.8,44,70.9,NaN,NaN,2017,04,11,20170411
216,8.2,3.3,13.4,5.9,340,2.6,-8.4,15,35,NaN,NaN,2017,04,12,20170412
216,9.9,0.8,15.9,4.9,230,2.2,-5.1,14,37.1,NaN,NaN,2017,04,13,20170413
216,11.3,4.5,16.8,8.6,200,3.8,-1.2,21,47,NaN,NaN,2017,04,14,20170414
216,14.8,8.2,21.1,5.1,230,2,2.7,24,48,NaN,NaN,2017,04,15,20170415
216,17,10,23.6,4.1,230,1.4,1.1,17,37.5,NaN,NaN,2017,04,16,20170416
216,9.6,7.1,14.2,5.1,360,1.5,4.9,38,75.1,NaN,NaN,2017,04,17,20170417
216,10,4.6,16.4,6.3,250,2.6,4.4,52,69.8,NaN,NaN,2017,04,18,20170418
216,9.7,4.1,15.6,5.4,340,2.2,-2.7,23,43.9,NaN,NaN,2017,04,19,20170419
216,10.2,6,15.2,4.3,200,1.5,-1.2,30,46.4,NaN,NaN,2017,04,20,20170420
216,8.4,2.4,15.8,6.2,70,1.9,1.9,22,69.4,NaN,NaN,2017,04,21,20170421
216,7.9,3.1,13.9,4.9,50,1.5,0.7,30,64.5,NaN,NaN,2017,04,22,20170422
216,11.8,1.7,18.6,6.3,200,1.9,-1.1,19,46.9,NaN,NaN,2017,04,23,20170423
216,13.7,5.8,19.8,6.6,200,2.5,-2.9,11,34.4,NaN,NaN,2017,04,24,20170424
216,14.4,10.4,19.7,6.8,230,3.3,2.9,26,47.8,NaN,NaN,2017,04,25,20170425
216,9.5,4,14.3,5.3,70,1.5,1.8,41,59.8,NaN,NaN,2017,04,26,20170426
216,8.4,-0.3,14.7,6.2,360,1.5,-4.8,21,43.3,NaN,NaN,2017,04,27,20170427
216,12.6,4.4,18.8,7.1,230,2.9,-4.2,18,33.4,NaN,NaN,2017,04,28,20170428
216,14.2,3.4,20.8,5.4,230,2,-1.9,19,38.5,NaN,NaN,2017,04,29,20170429
216,19.2,12.6,25.2,6.6,230,2.5,5.7,23,44.3,NaN,NaN,2017,04,30,20170430
216,12.3,7.1,19.8,5.1,50,1.8,0.9,23,48.4,NaN,NaN,2017,05,01,20170501
216,14.1,3.8,23.5,3.8,180,1.1,2.3,21,50.4,NaN,NaN,2017,05,02,20170502
216,15.6,5.6,24.8,4,50,1.1,4.3,27,51.3,NaN,NaN,2017,05,03,20170503
216,17.2,7.3,24.6,4.7,50,1.4,4.3,20,45.6,NaN,NaN,2017,05,04,20170504
216,19.1,13.4,24.6,6.5,200,2.7,8.6,36,52.1,NaN,NaN,2017,05,05,20170505
216,13.4,9.2,18.2,7.1,230,2.9,-6.6,13,26.4,NaN,NaN,2017,05,06,20170506
216,14.3,9.8,19.8,5.3,290,2.6,-5.4,21,25.1,NaN,NaN,2017,05,07,20170507
216,18,11.3,23.8,3.9,340,1.9,-0.6,15,29.6,NaN,NaN,2017,05,08,20170508
216,12.9,10,16.3,5.4,200,1.6,6.8,45,68.4,NaN,NaN,2017,05,09,20170509
216,12.3,10,14.5,2.8,180,1,9,68,81.3,NaN,NaN,2017,05,10,20170510
216,15,8.2,19.5,4.3,180,1.6,9.2,51,69.5,NaN,NaN,2017,05,11,20170511
216,15.9,10.8,19.7,8.1,200,2.5,9.1,37,65.5,NaN,NaN,2017,05,12,20170512
216,15.4,10.2,23.4,7.5,180,2.5,8.6,35,66,NaN,NaN,2017,05,13,20170513
216,12.7,9.2,18,6.3,230,3,0.2,25,44.1,NaN,NaN,2017,05,14,20170514
216,11.9,8.5,15,4.5,230,1.8,4.5,52,60.8,NaN,NaN,2017,05,15,20170515
216,12.4,7.5,16.5,3,180,1.1,7.3,47,72.4,NaN,NaN,2017,05,16,20170516
216,13,6.9,20.4,5,50,1.5,7.2,37,71.9,NaN,NaN,2017,05,17,20170517
216,17,7.1,24.1,4.4,230,1.4,7,35,56.1,NaN,NaN,2017,05,18,20170518
216,20.6,15.4,27.3,4.3,320,2.1,3.5,23,33.8,NaN,NaN,2017,05,19,20170519
216,20.8,11.9,30.5,4.4,50,1.4,7.1,24,44.6,NaN,NaN,2017,05,20,20170520
216,18.9,11.1,27.4,4.6,200,1.4,7.3,19,52.6,NaN,NaN,2017,05,21,20170521
216,16.3,9.6,24.2,5,50,1.6,9.9,37,69,NaN,NaN,2017,05,22,20170522
216,16.6,9.8,23.5,4.6,340,1.1,9.4,35,65.6,NaN,NaN,2017,05,23,20170523
216,14.9,12.2,22.2,4.2,70,1.1,12.7,57,88.1,NaN,NaN,2017,05,24,20170524
216,15.7,7.7,25.1,6.4,230,2.5,5.5,22,60.6,NaN,NaN,2017,05,25,20170525
216,9.7,4.2,16.2,5.3,70,1.7,4.1,42,71,NaN,NaN,2017,05,26,20170526
216,12.5,5.4,20.6,4.5,360,1.2,6.6,39,70.8,NaN,NaN,2017,05,27,20170527
216,18.2,5.7,25.8,5.4,230,2,7.1,28,54,NaN,NaN,2017,05,28,20170528
216,23.9,17.9,30.8,4.1,250,2.3,10.2,24,43.5,NaN,NaN,2017,05,29,20170529
216,21.5,15.8,26.9,5.5,230,2.1,7.9,29,42.9,NaN,NaN,2017,05,30,20170530
216,19.1,13.6,27.2,5.3,70,1.1,9.7,33,57.4,NaN,NaN,2017,05,31,20170531
216,15.4,9.4,21,8.5,50,1.6,11.6,59,79.9,NaN,NaN,2017,06,01,20170601
216,12.9,7.1,19.3,5.1,50,1.9,6.3,31,67.8,NaN,NaN,2017,06,02,20170602
216,12.7,8,19,6.3,50,2.2,6.5,38,67.3,NaN,NaN,2017,06,03,20170603
216,13.9,5.9,21.4,6.3,50,1.6,5.4,26,62.5,NaN,NaN,2017,06,04,20170604
216,13.7,7.9,20.5,5.4,20,1.6,8.6,36,74.1,NaN,NaN,2017,06,05,20170605
216,13.2,7.5,20.1,4.8,180,1.7,7.9,34,75,NaN,NaN,2017,06,06,20170606
216,15.6,12.4,18.9,5.6,200,2.4,13.7,77,88.6,NaN,NaN,2017,06,07,20170607
216,17.9,13.5,23.8,4.8,340,2,8.7,36,56.6,NaN,NaN,2017,06,08,20170608
216,19.9,13.9,24.5,6.5,230,2.7,6.1,25,41.8,NaN,NaN,2017,06,09,20170609
216,15.8,8.8,22.4,5.2,70,1.9,6.4,26,56.4,NaN,NaN,2017,06,10,20170610
216,13.4,5.6,22.3,4.8,20,1.4,6.8,22,68.1,NaN,NaN,2017,06,11,20170611
216,11.9,5.3,18.3,5.3,50,1.7,7.7,48,77.1,NaN,NaN,2017,06,12,20170612
216,13,7.3,21.9,7.4,70,1.1,9.6,41,83,NaN,NaN,2017,06,13,20170613
216,17.1,8.2,24.3,3.6,340,1.3,9.3,35,64.3,NaN,NaN,2017,06,14,20170614
216,19.7,14.5,28.5,4.9,70,1.9,10.7,33,59.9,NaN,NaN,2017,06,15,20170615
216,17.4,11.3,24.1,4.2,50,1.5,11.8,46,71.9,NaN,NaN,2017,06,16,20170616
216,19.7,10.9,28.6,4.5,20,1.3,12.3,31,66,NaN,NaN,2017,06,17,20170617
216,21.2,13,30.4,4.8,50,1.1,13.7,27,66.5,NaN,NaN,2017,06,18,20170618
216,22,14,31.5,5.6,70,1.2,13.7,30,63.5,NaN,NaN,2017,06,19,20170619
216,20.9,13.5,27.2,3.9,70,1.3,13.2,41,63.9,NaN,NaN,2017,06,20,20170620
216,19.6,15.5,26.2,5,70,1.3,13.9,43,70.5,NaN,NaN,2017,06,21,20170621
216,20.6,14.3,26.9,3.4,180,1.1,11.2,30,58,NaN,NaN,2017,06,22,20170622
216,20.3,13,27.8,4.2,50,1.1,12.4,38,63.8,NaN,NaN,2017,06,23,20170623
216,19,14.7,28,4.9,50,1.1,14.3,42,76.5,NaN,NaN,2017,06,24,20170624
216,17.6,14.6,21.9,3.8,50,0.8,14.7,62,84.1,NaN,NaN,2017,06,25,20170625
216,17.1,14,22,4.9,50,1.1,14.7,64,86.6,NaN,NaN,2017,06,26,20170626
216,19.2,13.7,26.2,4.3,50,1,16.1,52,84.3,NaN,NaN,2017,06,27,20170627
216,19.9,16,25.6,3.9,340,0.9,17.5,60,87.6,NaN,NaN,2017,06,28,20170628
216,20.9,16.7,27.1,3.8,180,0.9,17.7,49,83.9,NaN,NaN,2017,06,29,20170629
